,artist,title,data_source,url
256,"Master of the Orcagnesque Misericordia, Agnolo Gaddi, Niccolò di Pietro Gerini",The Marriage of the Virgin,Harvard,https://www.harvardartmuseums.org/collections/object/228548
257,"Unidentified Artist, Giuseppe Bernardino Bison",Landscape with Figures and a Herd of Sheep,Harvard,https://www.harvardartmuseums.org/collections/object/228549
258,Horia Damian,Abstraction,Harvard,https://www.harvardartmuseums.org/collections/object/228551
259,Rembrandt Harmensz. van Rijn,"Portrait of an Old Man (Adriaen van Rijn, Rembrandt's brother)",Harvard,https://www.harvardartmuseums.org/collections/object/228612
260,"Girolamo Romanino, Altobello Melone",Saint Catherine of Alexandria,Harvard,https://www.harvardartmuseums.org/collections/object/228627
261,Peter Blume,Passage to Etna,Harvard,https://www.harvardartmuseums.org/collections/object/228647
262,Claude Monet,The Gare Saint-Lazare: Arrival of a Train,Harvard,https://www.harvardartmuseums.org/collections/object/228649
263,Pierre-Auguste Renoir,Seated Bather,Harvard,https://www.harvardartmuseums.org/collections/object/228651
264,Hilaire-Germain-Edgar Degas,Singer with a Glove,Harvard,https://www.harvardartmuseums.org/collections/object/228652
265,John La Farge,"Autumn: Mid-Day, Looking North, Table-Rock Hill, Peekskill, New York",Harvard,https://www.harvardartmuseums.org/collections/object/228774
266,James Naumburg Rosenberg,Wall Street,Harvard,https://www.harvardartmuseums.org/collections/object/228778
267,"Evelyn Seltzer Ehrlich, Antonio Aquilio, called Antoniazzo Romano","Madonna and Child with St. John, after Antoniazzo Romano",Harvard,https://www.harvardartmuseums.org/collections/object/228828
268,Anthony van Dyck,Portrait of a Lady with Castle and Trees in Background,Harvard,https://www.harvardartmuseums.org/collections/object/228839
269,Jankel Adler,Vertical Figure,Harvard,https://www.harvardartmuseums.org/collections/object/228871
270,Dieric Bouts,The Virgin and Child,Harvard,https://www.harvardartmuseums.org/collections/object/228872
271,"The Borden Limner, John S. Blunt, Unidentified Artist",Sarah Phillips Church,Harvard,https://www.harvardartmuseums.org/collections/object/228953
272,Gustave Courbet,Portrait of a Boy,Harvard,https://www.harvardartmuseums.org/collections/object/228991
273,Inna Garsoian,"View of Mt. Desert, Maine",Harvard,https://www.harvardartmuseums.org/collections/object/228997
274,Denman Waldo Ross,Full-Length Portrait of a Seated Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/229003
275,Denman Waldo Ross,Walter Nelson,Harvard,https://www.harvardartmuseums.org/collections/object/229004
276,William Baziotes,Bird of Paradise,Harvard,https://www.harvardartmuseums.org/collections/object/229019
277,Henri Matisse,Still Life with Apples,Harvard,https://www.harvardartmuseums.org/collections/object/229044
278,Pablo Ruiz Picasso,Young Girl Wearing a Large Hat,Harvard,https://www.harvardartmuseums.org/collections/object/229047
279,Georges Pierre Seurat,"Seated Figures, Study for ""A Sunday Afternoon on the Island of La Grande Jatte""",Harvard,https://www.harvardartmuseums.org/collections/object/229049
280,Albert Bierstadt,The Trout Brook,Harvard,https://www.harvardartmuseums.org/collections/object/229058
281,Camille Pissarro,Mardi Gras on the Boulevards,Harvard,https://www.harvardartmuseums.org/collections/object/229059
282,Master of the Life of Saint Agnes,Saint Sebastian and Saint Christopher,Harvard,https://www.harvardartmuseums.org/collections/object/229080
283,Cecilia Beaux,Study for the Portrait of Andrew F. West,Harvard,https://www.harvardartmuseums.org/collections/object/229107
284,Denman Waldo Ross,Portrait of a Young Man with a Green Tie,Harvard,https://www.harvardartmuseums.org/collections/object/229114
285,"Unidentified Artist, Giovanni Battista Piazzetta",Sleeping Christ Child,Harvard,https://www.harvardartmuseums.org/collections/object/229121
286,"Unidentified Artist, Antonio Pollaiuolo",Portrait of a Woman,Harvard,https://www.harvardartmuseums.org/collections/object/229166
287,Denman Waldo Ross,Portrait of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/229182
288,Denman Waldo Ross,Portrait of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/229184
289,Denman Waldo Ross,Sailboat,Harvard,https://www.harvardartmuseums.org/collections/object/229185
290,Denman Waldo Ross,Portrait of a Young Man with Open Collar,Harvard,https://www.harvardartmuseums.org/collections/object/229188
291,"Edward Waldo Forbes, Charles Fairfax Murray, Paris Bordone","Portrait of a Man, after Paris Bordone",Harvard,https://www.harvardartmuseums.org/collections/object/229195
292,Denman Waldo Ross,Portrait of a Young Man in a White Shirt,Harvard,https://www.harvardartmuseums.org/collections/object/229240
293,Edwin Henry Landseer,The Falcon,Harvard,https://www.harvardartmuseums.org/collections/object/229347
294,"Unidentified Artist, Ferdinand-Victor-Eugène Delacroix, Peter Paul Rubens",Athena and Apollo (after Rubens),Harvard,https://www.harvardartmuseums.org/collections/object/229348
295,Cecilia Beaux,Study for the Portrait of Lane Lovell and his Dog,Harvard,https://www.harvardartmuseums.org/collections/object/229358
296,Cecilia Beaux,Study for Victory Bearing Away the Infant Future,Harvard,https://www.harvardartmuseums.org/collections/object/229506
297,Denman Waldo Ross,Portrait Head of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/229530
298,Denman Waldo Ross,Portrait of a Young Man in Shirt and Tie,Harvard,https://www.harvardartmuseums.org/collections/object/229532
299,Eugène Carrière,Bust of a Young Girl,Harvard,https://www.harvardartmuseums.org/collections/object/229553
300,"Jean Baptiste Isabey, Pauline Bonaparte","Pauline Bonaparte, Princess Borghese",Harvard,https://www.harvardartmuseums.org/collections/object/229653
301,Girolamo da Treviso the Younger,Portrait of a Man,Harvard,https://www.harvardartmuseums.org/collections/object/227976
302,Benjamin Cuyp,Nativity,Harvard,https://www.harvardartmuseums.org/collections/object/227984
303,Georges Braque,Beach at Varengeville,Harvard,https://www.harvardartmuseums.org/collections/object/227992
304,Dosso Dossi,A Condottiere,Harvard,https://www.harvardartmuseums.org/collections/object/227997
305,Alexander Archipenko,Woman in an Interior,Harvard,https://www.harvardartmuseums.org/collections/object/228002
306,Taddeo di Bartolo,The Virgin and Child with Angels,Harvard,https://www.harvardartmuseums.org/collections/object/228017
307,"Gustave Courbet, Gustave Courbet, Gustave Courbet",A Stone Cutter,Harvard,https://www.harvardartmuseums.org/collections/object/228026
308,Louis Michel Eilshemius,The White Horse,Harvard,https://www.harvardartmuseums.org/collections/object/228027
309,Adolphe Monticelli,A Garden Party,Harvard,https://www.harvardartmuseums.org/collections/object/228031
310,Frank Tenney Johnson,Noon Day Rest,Harvard,https://www.harvardartmuseums.org/collections/object/228032
395,Master of the Castello Nativity,The Virgin and Child,Harvard,https://www.harvardartmuseums.org/collections/object/229781
396,Giovanni Paolo Panini,Adoration of the Shepherds,Harvard,https://www.harvardartmuseums.org/collections/object/229898
397,Charles Willson Peale,Susanna Steuart Tilghman (Mrs. James Tilghman) (1749-1774),Harvard,https://www.harvardartmuseums.org/collections/object/230023
398,John Singer Sargent,"A Venetian Woman in a Scarlet Shawl (""Gigia Viani"")",Harvard,https://www.harvardartmuseums.org/collections/object/230024
399,James Abbott McNeill Whistler,Harmony in Grey and Peach Colour,Harvard,https://www.harvardartmuseums.org/collections/object/230025
400,Joseph Lindon Smith,Plumed Serpent,Harvard,https://www.harvardartmuseums.org/collections/object/230030
401,Dante Gabriel Rossetti,My Lady Greensleeves,Harvard,https://www.harvardartmuseums.org/collections/object/230036
402,Honoré-Victorin Daumier,The Print Amateur,Harvard,https://www.harvardartmuseums.org/collections/object/230041
403,Honoré-Victorin Daumier,Scapin,Harvard,https://www.harvardartmuseums.org/collections/object/230056
404,Ignace-Henri-Jean-Théodore Fantin-Latour,Dawn,Harvard,https://www.harvardartmuseums.org/collections/object/230058
405,"George Frederic Watts, M. Grieve Co.",The Creation of Eve,Harvard,https://www.harvardartmuseums.org/collections/object/230061
406,Gustave Moreau,Jacob and the Angel,Harvard,https://www.harvardartmuseums.org/collections/object/230113
407,Pierre-Auguste Renoir,Madame Pierre Henri Renoir (Blanche-Marie Blanc),Harvard,https://www.harvardartmuseums.org/collections/object/230133
408,Alfred George Stevens,Leonard W. Collmann (1816-1881),Harvard,https://www.harvardartmuseums.org/collections/object/230135
409,Dante Gabriel Rossetti,La Donna della Finestra,Harvard,https://www.harvardartmuseums.org/collections/object/230158
410,"Unidentified Artist, Jean Frédéric Bazille",Woman with a Parasol Seated in a Garden,Harvard,https://www.harvardartmuseums.org/collections/object/230161
411,Jean-Baptiste Perronneau,Mme. Claude Journu,Harvard,https://www.harvardartmuseums.org/collections/object/230203
412,Giovanni Battista Tiepolo,Saint Roch as a Pilgrim,Harvard,https://www.harvardartmuseums.org/collections/object/230281
413,Charles-Émile Jacque,Shepherdess and Sheep,Harvard,https://www.harvardartmuseums.org/collections/object/230301
414,Thomas Cowperthwait Eakins,Francis J. Ziegler,Harvard,https://www.harvardartmuseums.org/collections/object/230316
415,William Holman Hunt,"The Miracle of the Sacred Fire, Church of the Holy Sepulchre",Harvard,https://www.harvardartmuseums.org/collections/object/230319
416,James Abbott McNeill Whistler,"White and Grey: Courtyard, House in Dieppe",Harvard,https://www.harvardartmuseums.org/collections/object/230330
417,Denman Waldo Ross,Portrait of a Seated Young Man with Hand Behind Head,Harvard,https://www.harvardartmuseums.org/collections/object/230336
418,George Inness,October Noon,Harvard,https://www.harvardartmuseums.org/collections/object/230338
419,Denman Waldo Ross,Portrait of an Asian Man with Red Robe,Harvard,https://www.harvardartmuseums.org/collections/object/230347
420,Ralph Earl,Reuben Hull Booth (1771-1814),Harvard,https://www.harvardartmuseums.org/collections/object/230362
421,"Giovanni Battista Troccoli, Titian (Tiziano Vecellio)","The Entombment of Christ, after Titian",Harvard,https://www.harvardartmuseums.org/collections/object/230364
422,Nicolas de Largillière,Mme. Norbert Roettiers (Winifred Clark),Harvard,https://www.harvardartmuseums.org/collections/object/230370
423,Denman Waldo Ross,Portrait of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/230395
424,Mariano (José Bernardo) Fortuny y Marsal,A Patio in Granada,Harvard,https://www.harvardartmuseums.org/collections/object/230412
425,"George Linen, Henry Inman","Josephine Marie Henriette Pascault Gallatin (Mrs. James Gallatin) (1801-1885) and her son, Albert Gallatin II (1830-1930)",Harvard,https://www.harvardartmuseums.org/collections/object/230413
426,Denman Waldo Ross,Landscape with Tree and Pink Flowers,Harvard,https://www.harvardartmuseums.org/collections/object/230422
427,Denman Waldo Ross,Portrait of Seated Young Man with Dresser and Mirror,Harvard,https://www.harvardartmuseums.org/collections/object/230426
428,Denman Waldo Ross,Portrait of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/230447
429,Albert Joseph Moore,"Study for ""Blossoms""",Harvard,https://www.harvardartmuseums.org/collections/object/230457
430,"Luigi Crespi, Giuseppe Maria Crespi",Portrait of a Woman,Harvard,https://www.harvardartmuseums.org/collections/object/230461
431,"Marco Palmezzano, Benedetto Coda, Perugino (Pietro Vannucci)",Bishop Saint,Harvard,https://www.harvardartmuseums.org/collections/object/230481
432,H. Harris Brown,Maria Margaret La Primaudaye Pollen (Mrs. Hungerford Pollen) (d. 1919),Harvard,https://www.harvardartmuseums.org/collections/object/230495
433,Denman Waldo Ross,Hilly Landscape with Path and Figure,Harvard,https://www.harvardartmuseums.org/collections/object/230506
434,"Unidentified Artist, Hendrik van Balen",Rest on the Flight into Egypt with the Infant Saint John the Baptist,Harvard,https://www.harvardartmuseums.org/collections/object/230512
435,Jack Levine,Portrait of a Seated Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/230526
436,Luis de Vargas,Annunciation,Harvard,https://www.harvardartmuseums.org/collections/object/230528
437,Denman Waldo Ross,Portrait of a Seated Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/230543
438,Denman Waldo Ross,Canal with Bridge and Gondola,Harvard,https://www.harvardartmuseums.org/collections/object/230546
439,Denman Waldo Ross,"Biskra, Algeria",Harvard,https://www.harvardartmuseums.org/collections/object/230547
440,"Adam Colonia, Nicolaes Berchem the Elder",The Annunciation to the Shepherds,Harvard,https://www.harvardartmuseums.org/collections/object/230558
441,Giovanni di Francesco Toscani,Virgin and Child enthroned between Saints Anthony Abbot and John Baptist with Eight Angels,Harvard,https://www.harvardartmuseums.org/collections/object/230587
442,Jacopo Bassano the Elder,The Entombment of Christ,Harvard,https://www.harvardartmuseums.org/collections/object/230588
443,Master of the Saint Ursula Legend,The Virgin and Child with Angels,Harvard,https://www.harvardartmuseums.org/collections/object/230596
444,Denman Waldo Ross,Seated Young Man in White Shorts,Harvard,https://www.harvardartmuseums.org/collections/object/230600
445,Denman Waldo Ross,Landscape with Meadow and Two Figures,Harvard,https://www.harvardartmuseums.org/collections/object/230601
446,Denman Waldo Ross,Garden Scene with Trees,Harvard,https://www.harvardartmuseums.org/collections/object/230602
447,Denman Waldo Ross,Louise Nathurst,Harvard,https://www.harvardartmuseums.org/collections/object/230611
448,John Singer Sargent,"Study for North Wall with Side Walls, Special Collection Hall, Boston Public Library",Harvard,https://www.harvardartmuseums.org/collections/object/230620
449,Winslow Homer,The Brush Harrow,Harvard,https://www.harvardartmuseums.org/collections/object/230621
450,"Ambrogio Lorenzetti, Pietro Cavallini",The Crucifixion,Harvard,https://www.harvardartmuseums.org/collections/object/230625
451,Mariotto di Nardo,Martyrdom of Saint Lawrence,Harvard,https://www.harvardartmuseums.org/collections/object/230636
452,"Unidentified Artist, Andrea del Sarto",Holy Family,Harvard,https://www.harvardartmuseums.org/collections/object/230637
453,"Unidentified Artist, Peter Paul Rubens",Christ and the Penitent Sinners,Harvard,https://www.harvardartmuseums.org/collections/object/230638
454,Jean Frédéric Bazille,Summer Scene (Bathers),Harvard,https://www.harvardartmuseums.org/collections/object/230640
455,John Singer Sargent,"Study for North Wall with Side Walls, Special Collection Hall, Boston Public Library",Harvard,https://www.harvardartmuseums.org/collections/object/230647
456,John Singer Sargent,Street Scene - Cairo,Harvard,https://www.harvardartmuseums.org/collections/object/230670
457,Pacino di Bonaguida,Saint Proculus on a Journey Stops a Doe in the Wilderness,Harvard,https://www.harvardartmuseums.org/collections/object/230689
458,Denman Waldo Ross,Carl Peter Teigen (c. 1897-1936),Harvard,https://www.harvardartmuseums.org/collections/object/230697
